Time,Entry Location,Entry,Enabled,Category,Profile,Description,Company,Image Path,Version,Launch String
16/07/2016 14:18:21,HKLM\System\CurrentControlSet\Services,DsmSvc,enabled,Services,System-wide,"Device Setup Manager: Enables the detection, download and installation of device-related software. If this service is disabled, devices may be configured with outdated software, and may not work correctly.",Microsoft Corporation,C:\Windows\System32\DeviceSetupManager.dll,10.0.14393.0,C:\Windows\system32\svchost.exe -k netsvcs
24/07/2026 23:58:10,HKLM\System\CurrentControlSet\Services,DsRoleSvc,enabled,Services,System-wide,"DS Role Server: This service hosts the DS Role Server used for DC promotion, demotion, and cloning. If this service is disabled, these operations will fail.",Microsoft Corporation,C:\Windows\system32\dsrolesrv.dll,10.0.14393.0,C:\Windows\System32\lsass.exe
16/07/2016 14:18:21,HKLM\System\CurrentControlSet\Services,DsSvc,enabled,Services,System-wide,Data Sharing Service: Provides data brokering between applications.,Microsoft Corporation,C:\Windows\System32\DsSvc.dll,10.0.14393.0,C:\Windows\System32\svchost.exe -k LocalSystemNetworkRestricted
16/07/2016 14:18:47,HKLM\System\CurrentControlSet\Services,Eaphost,enabled,Services,System-wide,"Extensible Authentication Protocol: The Extensible Authentication Protocol (EAP) service provides network authentication in such scenarios as 802.1x wired and wireless, VPN, and Network Access Protection (NAP).  EAP also provides application programming interfaces (APIs) that are used by network access clients, including wireless and VPN clients, during the authentication process.  If you disable this service, this computer is prevented from accessing networks that require EAP authentication.",Microsoft Corporation,C:\Windows\System32\eapsvc.dll,10.0.14393.0,C:\Windows\System32\svchost.exe -k netsvcs
16/07/2016 14:18:47,HKLM\System\CurrentControlSet\Services,EFS,enabled,Services,System-wide,"Encrypting File System (EFS): Provides the core file encryption technology used to store encrypted files on NTFS file system volumes. If this service is stopped or disabled, applications will be unable to access encrypted files.",Microsoft Corporation,C:\Windows\system32\efssvc.dll,10.0.14393.0,C:\Windows\System32\lsass.exe
16/07/2016 14:18:23,HKLM\System\CurrentControlSet\Services,embeddedmode,enabled,Services,System-wide,Embedded Mode: The Embedded Mode service enables scenarios related to Background Applications.  Disabling this service will prevent Background Applications from being activated.,Microsoft Corporation,C:\Windows\System32\embeddedmodesvc.dll,10.0.14393.0,C:\Windows\System32\svchost.exe -k LocalSystemNetworkRestricted
16/07/2016 14:18:55,HKLM\System\CurrentControlSet\Services,EntAppSvc,enabled,Services,System-wide,Enterprise App Management Service: Enables enterprise application management.,Microsoft Corporation,C:\Windows\system32\EnterpriseAppMgmtSvc.dll,10.0.14393.0,C:\Windows\system32\svchost.exe -k appmodel
16/07/2016 14:18:54,HKLM\System\CurrentControlSet\Services,EventLog,enabled,Services,System-wide,"Windows Event Log: This service manages events and event logs. It supports logging events, querying events, subscribing to events, archiving event logs, and managing event metadata. It can display events in both XML and plain text format. Stopping this service may compromise security and reliability of the system.",Microsoft Corporation,C:\Windows\System32\wevtsvc.dll,10.0.14393.0,C:\Windows\System32\svchost.exe -k LocalServiceNetworkRestricted
16/07/2016 14:18:33,HKLM\System\CurrentControlSet\Services,EventSystem,enabled,Services,System-wide,"COM+ Event System: Supports System Event Notification Service (SENS), which provides automatic distribution of events to subscribing Component Object Model (COM) components. If the service is stopped, SENS will close and will not be able to provide logon and logoff notifications. If this service is disabled, any services that explicitly depend on it will fail to start.",Microsoft Corporation,C:\Windows\system32\es.dll,2001.12.10941.16384,C:\Windows\system32\svchost.exe -k LocalService
16/07/2016 14:18:31,HKLM\System\CurrentControlSet\Services,fdPHost,enabled,Services,System-wide,"Function Discovery Provider Host: The FDPHOST service hosts the Function Discovery (FD) network discovery providers. These FD providers supply network discovery services for the Simple Services Discovery Protocol (SSDP) and Web Services – Discovery (WS-D) protocol. Stopping or disabling the FDPHOST service will disable network discovery for these protocols when using FD. When this service is unavailable, network services using FD and relying on these discovery protocols will be unable to find network devices or resources.",Microsoft Corporation,C:\Windows\system32\fdPHost.dll,10.0.14393.0,C:\Windows\system32\svchost.exe -k LocalService
16/07/2016 14:18:32,HKLM\System\CurrentControlSet\Services,FDResPub,enabled,Services,System-wide,"Function Discovery Resource Publication: Publishes this computer and resources attached to this computer so they can be discovered over the network.  If this service is stopped, network resources will no longer be published and they will not be discovered by other computers on the network.",Microsoft Corporation,C:\Windows\system32\fdrespub.dll,10.0.14393.0,C:\Windows\system32\svchost.exe -k LocalServiceAndNoImpersonation
16/07/2016 14:18:26,HKLM\System\CurrentControlSet\Services,FontCache,enabled,Services,System-wide,"Windows Font Cache Service: Optimizes performance of applications by caching commonly used font data. Applications will start this service if it is not already running. It can be disabled, though doing so will degrade application performance.",Microsoft Corporation,C:\Windows\system32\FntCache.dll,10.0.14393.0,C:\Windows\system32\svchost.exe -k LocalService
16/07/2016 14:18:49,HKLM\System\CurrentControlSet\Services,FrameServer,enabled,Services,System-wide,Windows Camera Frame Server: Enables multiple clients to access video frames from camera devices.,Microsoft Corporation,C:\Windows\system32\FrameServer.dll,10.0.14393.0,C:\Windows\System32\svchost.exe -k Camera
16/07/2016 14:18:35,HKLM\System\CurrentControlSet\Services,gpsvc,enabled,Services,System-wide,"Group Policy Client: The service is responsible for applying settings configured by administrators for the computer and users through the Group Policy component. If the service is disabled, the settings will not be applied and applications and components will not be manageable through Group Policy. Any components or applications that depend on the Group Policy component might not be functional if the service is disabled.",Microsoft Corporation,C:\Windows\System32\gpsvc.dll,10.0.14393.0,C:\Windows\system32\svchost.exe -k netsvcs
16/07/2016 14:18:34,HKLM\System\CurrentControlSet\Services,hidserv,enabled,Services,System-wide,"Human Interface Device Service: Activates and maintains the use of hot buttons on keyboards, remote controls, and other multimedia devices. It is recommended that you keep this service running.",Microsoft Corporation,C:\Windows\system32\hidserv.dll,10.0.14393.0,C:\Windows\system32\svchost.exe -k LocalSystemNetworkRestricted
16/07/2016 14:19:28,HKLM\System\CurrentControlSet\Services,HvHost,enabled,Services,System-wide,HV Host Service: Provides an interface for the Hyper-V hypervisor to provide per-partition performance counters to the host operating system.,Microsoft Corporation,C:\Windows\System32\hvhostsvc.dll,10.0.14393.0,C:\Windows\system32\svchost.exe -k LocalSystemNetworkRestricted
16/07/2016 14:18:26,HKLM\System\CurrentControlSet\Services,icssvc,enabled,Services,System-wide,Windows Mobile Hotspot Service: Provides the ability to share a cellular data connection with another device.,Microsoft Corporation,C:\Windows\System32\tetheringservice.dll,10.0.14393.0,C:\Windows\system32\svchost.exe -k LocalServiceNetworkRestricted
16/07/2016 14:18:28,HKLM\System\CurrentControlSet\Services,IKEEXT,enabled,Services,System-wide,"IKE and AuthIP IPsec Keying Modules: The IKEEXT service hosts the Internet Key Exchange (IKE) and Authenticated Internet Protocol (AuthIP) keying modules. These keying modules are used for authentication and key exchange in Internet Protocol security (IPsec). Stopping or disabling the IKEEXT service will disable IKE and AuthIP key exchange with peer computers. IPsec is typically configured to use IKE or AuthIP; therefore, stopping or disabling the IKEEXT service might result in an IPsec failure and might compromise the security of the system. It is strongly recommended that you have the IKEEXT service running.",Microsoft Corporation,C:\Windows\System32\ikeext.dll,10.0.14393.0,C:\Windows\system32\svchost.exe -k netsvcs
16/07/2016 14:18:53,HKLM\System\CurrentControlSet\Services,iphlpsvc,enabled,Services,System-wide,"IP Helper: Provides tunnel connectivity using IPv6 transition technologies (6to4, ISATAP, Port Proxy, and Teredo), and IP-HTTPS. If this service is stopped, the computer will not have the enhanced connectivity benefits that these technologies offer.",Microsoft Corporation,C:\Windows\System32\iphlpsvc.dll,10.0.14393.0,C:\Windows\System32\svchost.exe -k NetSvcs
24/07/2026 23:58:09,HKLM\System\CurrentControlSet\Services,IsmServ,enabled,Services,System-wide,"Intersite Messaging: Enables messages to be exchanged between computers running Windows Server sites. If this service is stopped, messages will not be exchanged, nor will site routing information be calculated for other services.  If this service is disabled, any services that explicitly depend on it will fail to start.",Microsoft Corporation,C:\Windows\System32\ismserv.exe,10.0.14393.0,C:\Windows\System32\ismserv.exe
24/07/2026 23:58:10,HKLM\System\CurrentControlSet\Services,Kdc,enabled,Services,System-wide,"Kerberos Key Distribution Center: This service, running on domain controllers, enables users to log on to the network using the Kerberos authentication protocol. If this service is stopped, users will be unable to log on to the network. If this service is disabled, any services that explicitly depend on it will fail to start.",Microsoft Corporation,C:\Windows\system32\kdcsvc.dll,10.0.14393.0,C:\Windows\System32\lsass.exe
24/07/2026 23:58:11,HKLM\System\CurrentControlSet\Services,KdsSvc,enabled,Services,System-wide,"Microsoft Key Distribution Service: This service is used to protect data through the Group Data Protection API. It is also used to support a number of system features including BitLocker on clustered volumes, Managed Service Accounts, and secure DNS. If this service is stopped, those features will no longer work.",Microsoft Corporation,C:\Windows\system32\KdsSvc.dll,10.0.14393.0,C:\Windows\system32\lsass.exe
16/07/2016 14:18:41,HKLM\System\CurrentControlSet\Services,KeyIso,enabled,Services,System-wide,CNG Key Isolation: The CNG key isolation service is hosted in the LSA process. The service provides key process isolation to private keys and associated cryptographic operations as required by the Common Criteria. The service stores and uses long-lived keys in a secure process complying with Common Criteria requirements.,Microsoft Corporation,C:\Windows\system32\keyiso.dll,10.0.14393.0,C:\Windows\system32\lsass.exe
16/07/2016 14:19:28,HKLM\System\CurrentControlSet\Services,KPSSVC,enabled,Services,System-wide,KDC Proxy Server service (KPS): KDC Proxy Server service runs on edge servers to proxy Kerberos protocol messages to domain controllers on the corporate network.,Microsoft Corporation,C:\Windows\system32\kpssvc.dll,10.0.14393.0,C:\Windows\system32\svchost.exe -k KpsSvcGroup
16/07/2016 14:18:33,HKLM\System\CurrentControlSet\Services,KtmRm,enabled,Services,System-wide,"KtmRm for Distributed Transaction Coordinator: Coordinates transactions between the Distributed Transaction Coordinator (MSDTC) and the Kernel Transaction Manager (KTM). If it is not needed, it is recommended that this service remain stopped. If it is needed, both MSDTC and KTM will start this service automatically. If this service is disabled, any MSDTC transaction interacting with a Kernel Resource Manager will fail and any services that explicitly depend on it will fail to start.",Microsoft Corporation,C:\Windows\system32\msdtckrm.dll,2001.12.10941.16384,C:\Windows\System32\svchost.exe -k NetworkServiceAndNoImpersonation
16/07/2016 14:18:41,HKLM\System\CurrentControlSet\Services,LanmanServer,enabled,Services,System-wide,"Server: Supports file, print, and named-pipe sharing over the network for this computer. If this service is stopped, these functions will be unavailable. If this service is disabled, any services that explicitly depend on it will fail to start.",Microsoft Corporation,C:\Windows\system32\srvsvc.dll,10.0.14393.0,C:\Windows\System32\svchost.exe -k smbsvcs
16/07/2016 14:18:42,HKLM\System\CurrentControlSet\Services,LanmanWorkstation,enabled,Services,System-wide,"Workstation: Creates and maintains client network connections to remote servers using the SMB protocol. If this service is stopped, these connections will be unavailable. If this service is disabled, any services that explicitly depend on it will fail to start.",Microsoft Corporation,C:\Windows\System32\wkssvc.dll,10.0.14393.0,C:\Windows\System32\svchost.exe -k NetworkService
16/07/2016 14:18:28,HKLM\System\CurrentControlSet\Services,lfsvc,enabled,Services,System-wide,"Geolocation Service: This service monitors the current location of the system and manages geofences (a geographical location with associated events).  If you turn off this service, applications will be unable to use or receive notifications for geolocation or geofences.",Microsoft Corporation,C:\Windows\System32\lfsvc.dll,10.0.14393.0,C:\Windows\system32\svchost.exe -k netsvcs
16/07/2016 14:18:26,HKLM\System\CurrentControlSet\Services,LicenseManager,enabled,Services,System-wide,Windows License Manager Service: Provides infrastructure support for the Windows Store.  This service is started on demand and if disabled then content acquired through the Windows Store will not function properly.,Microsoft Corporation,C:\Windows\system32\LicenseManagerSvc.dll,10.0.14393.0,C:\Windows\System32\svchost.exe -k LocalService
16/07/2016 14:18:48,HKLM\System\CurrentControlSet\Services,lltdsvc,enabled,Services,System-wide,"Link-Layer Topology Discovery Mapper: Creates a Network Map, consisting of PC and device topology (connectivity) information, and metadata describing each PC and device.  If this service is disabled, the Network Map will not function properly.",Microsoft Corporation,C:\Windows\System32\lltdsvc.dll,10.0.14393.0,C:\Windows\System32\svchost.exe -k LocalService
16/07/2016 14:18:41,HKLM\System\CurrentControlSet\Services,lmhosts,enabled,Services,System-wide,"TCP/IP NetBIOS Helper: Provides support for the NetBIOS over TCP/IP (NetBT) service and NetBIOS name resolution for clients on the network, therefore enabling users to share files, print, and log on to the network. If this service is stopped, these functions might be unavailable. If this service is disabled, any services that explicitly depend on it will fail to start.",Microsoft Corporation,C:\Windows\System32\lmhsvc.dll,10.0.14393.0,C:\Windows\System32\svchost.exe -k LocalServiceNetworkRestricted
16/07/2016 14:18:58,HKLM\System\CurrentControlSet\Services,LSM,enabled,Services,System-wide,Local Session Manager: Core Windows Service that manages local user sessions. Stopping or disabling this service will result in system instability.,Microsoft Corporation,C:\Windows\System32\lsm.dll,10.0.14393.0,C:\Windows\system32\svchost.exe -k DcomLaunch
16/07/2016 14:18:26,HKLM\System\CurrentControlSet\Services,MapsBroker,enabled,Services,System-wide,Downloaded Maps Manager: Windows service for application access to downloaded maps. This service is started on-demand by application accessing downloaded maps. Disabling this service will prevent apps from accessing maps.,Microsoft Corporation,C:\Windows\System32\moshost.dll,10.0.14393.0,C:\Windows\System32\svchost.exe -k NetworkService
16/07/2016 14:18:24,HKLM\System\CurrentControlSet\Services,MpsSvc,enabled,Services,System-wide,Windows Firewall: Windows Firewall helps protect your computer by preventing unauthorized users from gaining access to your computer through the Internet or a network.,Microsoft Corporation,C:\Windows\system32\mpssvc.dll,10.0.14393.0,C:\Windows\system32\svchost.exe -k LocalServiceNoNetwork
16/07/2016 14:18:33,HKLM\System\CurrentControlSet\Services,MSDTC,enabled,Services,System-wide,"Distributed Transaction Coordinator: Coordinates transactions that span multiple resource managers, such as databases, message queues, and file systems. If this service is stopped, these transactions will fail. If this service is disabled, any services that explicitly depend on it will fail to start.",Microsoft Corporation,C:\Windows\System32\msdtc.exe,2001.12.10941.16384,C:\Windows\System32\msdtc.exe
16/07/2016 14:18:34,HKLM\System\CurrentControlSet\Services,MSiSCSI,enabled,Services,System-wide,"Microsoft iSCSI Initiator Service: Manages Internet SCSI (iSCSI) sessions from this computer to remote iSCSI target devices. If this service is stopped, this computer will not be able to login or access iSCSI targets. If this service is disabled, any services that explicitly depend on it will fail to start.",Microsoft Corporation,C:\Windows\system32\iscsiexe.dll,10.0.14393.0,C:\Windows\system32\svchost.exe -k netsvcs
16/07/2016 14:18:30,HKLM\System\CurrentControlSet\Services,msiserver,enabled,Services,System-wide,"Windows Installer: Adds, modifies, and removes applications provided as a Windows Installer (*.msi, *.msp) package. If this service is disabled, any services that explicitly depend on it will fail to start.",Microsoft Corporation,C:\Windows\system32\msiexec.exe,5.0.14393.0,C:\Windows\system32\msiexec.exe /V
16/07/2016 14:18:53,HKLM\System\CurrentControlSet\Services,NcaSvc,enabled,Services,System-wide,Network Connectivity Assistant: Provides DirectAccess status notification for UI components,Microsoft Corporation,C:\Windows\System32\ncasvc.dll,10.0.14393.0,C:\Windows\System32\svchost.exe -k NetSvcs
16/07/2016 14:18:28,HKLM\System\CurrentControlSet\Services,NcbService,enabled,Services,System-wide,Network Connection Broker: Brokers connections that allow Windows Store Apps to receive notifications from the internet.,Microsoft Corporation,C:\Windows\System32\ncbservice.dll,10.0.14393.0,C:\Windows\System32\svchost.exe -k LocalSystemNetworkRestricted
16/07/2016 14:18:41,HKLM\System\CurrentControlSet\Services,Netlogon,enabled,Services,System-wide,"Netlogon: Maintains a secure channel between this computer and the domain controller for authenticating users and services. If this service is stopped, the computer may not authenticate users and services and the domain controller cannot register DNS records. If this service is disabled, any services that explicitly depend on it will fail to start.",Microsoft Corporation,C:\Windows\system32\netlogon.dll,10.0.14393.0,C:\Windows\system32\lsass.exe
16/07/2016 14:18:47,HKLM\System\CurrentControlSet\Services,Netman,enabled,Services,System-wide,"Network Connections: Manages objects in the Network and Dial-Up Connections folder, in which you can view both local area network and remote connections.",Microsoft Corporation,C:\Windows\System32\netman.dll,10.0.14393.0,C:\Windows\System32\svchost.exe -k LocalSystemNetworkRestricted
16/07/2016 14:18:48,HKLM\System\CurrentControlSet\Services,netprofm,enabled,Services,System-wide,"Network List Service: Identifies the networks to which the computer has connected, collects and stores properties for these networks, and notifies applications when these properties change.",Microsoft Corporation,C:\Windows\System32\netprofmsvc.dll,10.0.14393.0,C:\Windows\System32\svchost.exe -k LocalService
16/07/2016 14:18:43,HKLM\System\CurrentControlSet\Services,NetSetupSvc,enabled,Services,System-wide,"Network Setup Service: The Network Setup Service manages the installation of network drivers and permits the configuration of low-level network settings.  If this service is stopped, any driver installations that are in-progress may be cancelled.",Microsoft Corporation,C:\Windows\System32\NetSetupSvc.dll,10.0.14393.0,C:\Windows\System32\svchost.exe -k netsvcs
16/07/2016 14:19:51,HKLM\System\CurrentControlSet\Services,NetTcpPortSharing,disabled,Services,System-wide,Net.Tcp Port Sharing Service: Provides ability to share TCP ports over the net.tcp protocol.,Microsoft Corporation,C:\Windows\Microsoft.NET\Framework64\v4.0.30319\SMSvcHost.exe,4.6.1586.0,C:\Windows\Microsoft.NET\Framework64\v4.0.30319\SMSvcHost.exe
16/07/2016 14:18:26,HKLM\System\CurrentControlSet\Services,NgcCtnrSvc,enabled,Services,System-wide,"Microsoft Passport Container: Manages local user identity keys used to authenticate user to identity providers as well as TPM virtual smart cards. If this service is disabled, local user identity keys and TPM virtual smart cards will not be accessible. It is recommended that you do not reconfigure this service.",Microsoft Corporation,C:\Windows\System32\NgcCtnrSvc.dll,10.0.14393.0,C:\Windows\system32\svchost.exe -k LocalServiceNetworkRestricted
16/07/2016 14:18:26,HKLM\System\CurrentControlSet\Services,NgcSvc,enabled,Services,System-wide,"Microsoft Passport: Provides process isolation for cryptographic keys used to authenticate to a user’s associated identity providers. If this service is disabled, all uses and management of these keys will not be available, which includes machine logon and single-sign on for apps and websites. This service starts and stops automatically. It is recommended that you do not reconfigure this service.",Microsoft Corporation,C:\Windows\system32\ngcsvc.dll,10.0.14393.0,C:\Windows\system32\svchost.exe -k LocalSystemNetworkRestricted
16/07/2016 14:19:28,HKLM\System\CurrentControlSet\Services,NlaSvc,enabled,Services,System-wide,"Network Location Awareness: Collects and stores configuration information for the network and notifies programs when this information is modified. If this service is stopped, configuration information might be unavailable. If this service is disabled, any services that explicitly depend on it will fail to start.",Microsoft Corporation,C:\Windows\System32\nlasvc.dll,10.0.14393.0,C:\Windows\System32\svchost.exe -k NetworkService
16/07/2016 14:18:43,HKLM\System\CurrentControlSet\Services,nsi,enabled,Services,System-wide,"Network Store Interface Service: This service delivers network notifications (e.g. interface addition/deleting etc) to user mode clients. Stopping this service will cause loss of network connectivity. If this service is disabled, any other services that explicitly depend on this service will fail to start.",Microsoft Corporation,C:\Windows\system32\nsisvc.dll,10.0.14393.0,C:\Windows\system32\svchost.exe -k LocalService
24/07/2026 23:58:09,HKLM\System\CurrentControlSet\Services,NTDS,enabled,Services,System-wide,"Active Directory Domain Services: AD DS Domain Controller service. If this service is stopped, users will be unable to log on to the network. If this service is disabled, any services that explicitly depend on it will fail to start.",Microsoft Corporation,C:\Windows\system32\ntdsa.dll,10.0.14393.0,C:\Windows\System32\lsass.exe
24/07/2026 23:58:09,HKLM\System\CurrentControlSet\Services,NtFrs,disabled,Services,System-wide,File Replication: Synchronizes folders with file servers that use File Replication Service (FRS) instead of the newer DFS Replication technology.,Microsoft Corporation,C:\Windows\system32\ntfrs.exe,10.0.14393.0,C:\Windows\system32\ntfrs.exe
16/07/2016 14:18:38,HKLM\System\CurrentControlSet\Services,OneSyncSvc,enabled,Services,System-wide,"Sync Host: This service synchronizes mail, contacts, calendar and various other user data. Mail and other applications dependent on this functionality will not work properly when this service is not running.",Microsoft Corporation,C:\Windows\System32\APHostService.dll,10.0.14393.0,C:\Windows\system32\svchost.exe -k UnistackSvcGroup
16/07/2016 14:18:41,HKLM\System\CurrentControlSet\Services,OneSyncSvc_2078a5,enabled,Services,System-wide,"Sync Host_2078a5: This service synchronizes mail, contacts, calendar and various other user data. Mail and other applications dependent on this functionality will not work properly when this service is not running.",Microsoft Corporation,C:\Windows\system32\svchost.exe,10.0.14393.0,C:\Windows\system32\svchost.exe -k UnistackSvcGroup
16/07/2016 14:18:30,HKLM\System\CurrentControlSet\Services,PcaSvc,enabled,Services,System-wide,"Program Compatibility Assistant Service: This service provides support for the Program Compatibility Assistant (PCA).  PCA monitors programs installed and run by the user and detects known compatibility problems. If this service is stopped, PCA will not function properly.",Microsoft Corporation,C:\Windows\System32\pcasvc.dll,10.0.14393.0,C:\Windows\system32\svchost.exe -k LocalSystemNetworkRestricted
16/07/2016 14:18:08,HKLM\System\CurrentControlSet\Services,PerfHost,enabled,Services,System-wide,"Performance Counter DLL Host: Enables remote users and 64-bit processes to query performance counters provided by 32-bit DLLs. If this service is stopped, only local users and 32-bit processes will be able to query performance counters provided by 32-bit DLLs.",Microsoft Corporation,C:\Windows\SysWow64\perfhost.exe,10.0.14393.0,C:\Windows\SysWow64\perfhost.exe
16/07/2016 14:18:55,HKLM\System\CurrentControlSet\Services,PhoneSvc,enabled,Services,System-wide,Phone Service: Manages the telephony state on the device,Microsoft Corporation,C:\Windows\System32\PhoneService.dll,10.0.14393.0,C:\Windows\system32\svchost.exe -k LocalService
16/07/2016 14:18:26,HKLM\System\CurrentControlSet\Services,PimIndexMaintenanceSvc,enabled,Services,System-wide,"Contact Data: Indexes contact data for fast contact searching. If you stop or disable this service, contacts might be missing from your search results.",Microsoft Corporation,C:\Windows\System32\PimIndexMaintenance.dll,10.0.14393.0,C:\Windows\system32\svchost.exe -k UnistackSvcGroup
16/07/2016 14:18:41,HKLM\System\CurrentControlSet\Services,PimIndexMaintenanceSvc_2078a5,enabled,Services,System-wide,"Contact Data_2078a5: Indexes contact data for fast contact searching. If you stop or disable this service, contacts might be missing from your search results.",Microsoft Corporation,C:\Windows\system32\svchost.exe,10.0.14393.0,C:\Windows\system32\svchost.exe -k UnistackSvcGroup
16/07/2016 14:18:30,HKLM\System\CurrentControlSet\Services,pla,enabled,Services,System-wide,"Performance Logs & Alerts: Performance Logs and Alerts Collects performance data from local or remote computers based on preconfigured schedule parameters, then writes the data to a log or triggers an alert. If this service is stopped, performance information will not be collected. If this service is disabled, any services that explicitly depend on it will fail to start.",Microsoft Corporation,C:\Windows\system32\pla.dll,10.0.14393.0,C:\Windows\System32\svchost.exe -k LocalServiceNoNetwork
16/07/2016 14:18:53,HKLM\System\CurrentControlSet\Services,PlugPlay,enabled,Services,System-wide,Plug and Play: Enables a computer to recognize and adapt to hardware changes with little or no user input. Stopping or disabling this service will result in system instability.,Microsoft Corporation,C:\Windows\system32\umpnpmgr.dll,10.0.14393.0,C:\Windows\system32\svchost.exe -k DcomLaunch
16/07/2016 14:18:46,HKLM\System\CurrentControlSet\Services,PolicyAgent,enabled,Services,System-wide,"IPsec Policy Agent: Internet Protocol security (IPsec) supports network-level peer authentication, data origin authentication, data integrity, data confidentiality (encryption), and replay protection.  This service enforces IPsec policies created through the IP Security Policies snap-in or the command-line tool ""netsh ipsec"".  If you stop this service, you may experience network connectivity issues if your policy requires that connections use IPsec.  Also,remote management of Windows Firewall is not available when this service is stopped.",Microsoft Corporation,C:\Windows\System32\ipsecsvc.dll,10.0.14393.0,C:\Windows\system32\svchost.exe -k NetworkServiceNetworkRestricted
16/07/2016 14:18:41,HKLM\System\CurrentControlSet\Services,Power,enabled,Services,System-wide,Power: Manages power policy and power policy notification delivery.,Microsoft Corporation,C:\Windows\system32\umpo.dll,10.0.14393.0,C:\Windows\system32\svchost.exe -k DcomLaunch
16/07/2016 14:18:01,HKLM\System\CurrentControlSet\Services,PrintNotify,enabled,Services,System-wide,"Printer Extensions and Notifications: This service opens custom printer dialog boxes and handles notifications from a remote print server or a printer. If you turn off this service, you won’t be able to see printer extensions or notifications.",Microsoft Corporation,C:\Windows\system32\spool\drivers\x64\3\PrintConfig.dll,0.3.14393.0,C:\Windows\system32\svchost.exe -k print
16/07/2016 14:18:41,HKLM\System\CurrentControlSet\Services,ProfSvc,enabled,Services,System-wide,"User Profile Service: This service is responsible for loading and unloading user profiles. If this service is stopped or disabled, users will no longer be able to successfully sign in or sign out, apps might have problems getting to users' data, and components registered to receive profile event notifications won't receive them.",Microsoft Corporation,C:\Windows\system32\profsvc.dll,10.0.14393.0,C:\Windows\system32\svchost.exe -k netsvcs
16/07/2016 14:18:20,HKLM\System\CurrentControlSet\Services,QWAVE,enabled,Services,System-wide,"Quality Windows Audio Video Experience: Quality Windows Audio Video Experience (qWave) is a networking platform for Audio Video (AV) streaming applications on IP home networks. qWave enhances AV streaming performance and reliability by ensuring network quality-of-service (QoS) for AV applications. It provides mechanisms for admission control, run time monitoring and enforcement, application feedback, and traffic prioritization.",Microsoft Corporation,C:\Windows\system32\qwave.dll,10.0.14393.0,C:\Windows\system32\svchost.exe -k LocalServiceAndNoImpersonation
16/07/2016 14:18:20,HKLM\System\CurrentControlSet\Services,RasAuto,enabled,Services,System-wide,Remote Access Auto Connection Manager: Creates a connection to a remote network whenever a program references a remote DNS or NetBIOS name or address.,Microsoft Corporation,C:\Windows\System32\rasauto.dll,10.0.14393.0,C:\Windows\System32\svchost.exe -k netsvcs
16/07/2016 14:18:47,HKLM\System\CurrentControlSet\Services,RasMan,enabled,Services,System-wide,"Remote Access Connection Manager: Manages dial-up and virtual private network (VPN) connections from this computer to the Internet or other remote networks. If this service is disabled, any services that explicitly depend on it will fail to start.",Microsoft Corporation,C:\Windows\System32\rasmans.dll,10.0.14393.0,C:\Windows\System32\svchost.exe -k netsvcs
16/07/2016 14:18:20,HKLM\System\CurrentControlSet\Services,RemoteAccess,disabled,Services,System-wide,Routing and Remote Access: Offers routing services to businesses in local area and wide area network environments.,Microsoft Corporation,C:\Windows\System32\mprdim.dll,10.0.14393.0,C:\Windows\System32\svchost.exe -k netsvcs
16/07/2016 14:18:54,HKLM\System\CurrentControlSet\Services,RemoteRegistry,enabled,Services,System-wide,"Remote Registry: Enables remote users to modify registry settings on this computer. If this service is stopped, the registry can be modified only by users on this computer. If this service is disabled, any services that explicitly depend on it will fail to start.",Microsoft Corporation,C:\Windows\system32\regsvc.dll,10.0.14393.0,C:\Windows\system32\svchost.exe -k localService
16/07/2016 14:18:55,HKLM\System\CurrentControlSet\Services,RmSvc,enabled,Services,System-wide,Radio Management Service: Radio Management and Airplane Mode Service,Microsoft Corporation,C:\Windows\System32\RMapi.dll,10.0.14393.0,C:\Windows\System32\svchost.exe -k LocalServiceNetworkRestricted
16/07/2016 14:18:43,HKLM\System\CurrentControlSet\Services,RpcEptMapper,enabled,Services,System-wide,"RPC Endpoint Mapper: Resolves RPC interfaces identifiers to transport endpoints. If this service is stopped or disabled, programs using Remote Procedure Call (RPC) services will not function properly.",Microsoft Corporation,C:\Windows\System32\RpcEpMap.dll,10.0.14393.0,C:\Windows\system32\svchost.exe -k RPCSS
16/07/2016 14:18:33,HKLM\System\CurrentControlSet\Services,RpcLocator,enabled,Services,System-wide,"Remote Procedure Call (RPC) Locator: In Windows 2003 and earlier versions of Windows, the Remote Procedure Call (RPC) Locator service manages the RPC name service database. In Windows Vista and later versions of Windows, this service does not provide any functionality and is present for application compatibility.",Microsoft Corporation,C:\Windows\system32\locator.exe,10.0.14393.0,C:\Windows\system32\locator.exe
16/07/2016 14:18:41,HKLM\System\CurrentControlSet\Services,RpcSs,enabled,Services,System-wide,"Remote Procedure Call (RPC): The RPCSS service is the Service Control Manager for COM and DCOM servers. It performs object activations requests, object exporter resolutions and distributed garbage collection for COM and DCOM servers. If this service is stopped or disabled, programs using COM or DCOM will not function properly. It is strongly recommended that you have the RPCSS service running.",Microsoft Corporation,C:\Windows\system32\rpcss.dll,10.0.14393.0,C:\Windows\system32\svchost.exe -k rpcss
