
Sysinternals Autoruns v14.3 - Autostart program viewer
Copyright © 2002-2026 Mark Russinovich
Sysinternals - www.sysinternals.com

Time,Entry Location,Entry,Enabled,Category,Profile,Description,Company,Image Path,Version,Launch String
25/07/2026 02:00:28,Task Scheduler,\Microsoft\Windows\PI\Sqm-Tasks,enabled,Scheduled Tasks,System-wide,TPM Maintenance Tasks,Microsoft Corporation,C:\Windows\system32\TpmTasks.dll,10.0.19041.6456,C:\Windows\system32\TpmTasks.dll PiSqmTasks
25/07/2026 02:01:38,Task Scheduler,\Microsoft\Windows\Plug and Play\Device Install Group Policy,enabled,Scheduled Tasks,System-wide,pnppolicy Task,Microsoft Corporation,C:\Windows\System32\pnppolicy.dll,10.0.19041.5794,C:\Windows\System32\pnppolicy.dll
07/12/2019 09:09:05,Task Scheduler,\Microsoft\Windows\Plug and Play\Device Install Reboot Required,enabled,Scheduled Tasks,System-wide,Plug and Play User Interface DLL,Microsoft Corporation,C:\Windows\System32\pnpui.dll,5.2.3668.0,C:\Windows\System32\pnpui.dll
25/07/2026 02:01:39,Task Scheduler,\Microsoft\Windows\Plug and Play\Sysprep Generalize Drivers,enabled,Scheduled Tasks,System-wide,Generalize driver state in order to prepare the system to be bootable on any hardware configuration.,Microsoft Corporation,C:\Windows\System32\drvinst.exe,10.0.19041.5794,C:\Windows\System32\drvinst.exe 6
25/07/2026 02:02:25,Task Scheduler,\Microsoft\Windows\Power Efficiency Diagnostics\AnalyzeSystem,enabled,Scheduled Tasks,System-wide,Power Efficiency Diagnostics Task,Microsoft Corporation,C:\Windows\System32\energytask.dll,10.0.19041.3636,C:\Windows\System32\energytask.dll
25/07/2026 02:02:30,Task Scheduler,\Microsoft\Windows\Printing\EduPrintProv,enabled,Scheduled Tasks,System-wide,Printer Provision Utility for EDU,Microsoft Corporation,C:\Windows\system32\eduprintprov.exe,10.0.19041.4355,C:\Windows\system32\eduprintprov.exe
25/07/2026 02:00:27,Task Scheduler,\Microsoft\Windows\Printing\PrinterCleanupTask,enabled,Scheduled Tasks,System-wide,Windows Printer Cleanup Task,Microsoft Corporation,C:\Windows\System32\PrinterCleanupTask.dll,10.0.19041.5678,C:\Windows\System32\PrinterCleanupTask.dll
07/12/2019 09:09:34,Task Scheduler,\Microsoft\Windows\PushToInstall\LoginCheck,enabled,Scheduled Tasks,System-wide,Service Control Manager Configuration Tool,Microsoft Corporation,C:\Windows\system32\sc.exe,10.0.19041.1,C:\Windows\system32\sc.exe start pushtoinstall login
07/12/2019 09:09:34,Task Scheduler,\Microsoft\Windows\PushToInstall\Registration,enabled,Scheduled Tasks,System-wide,Service Control Manager Configuration Tool,Microsoft Corporation,C:\Windows\system32\sc.exe,10.0.19041.1,C:\Windows\system32\sc.exe start pushtoinstall registration
07/12/2019 09:09:07,Task Scheduler,\Microsoft\Windows\Ras\MobilityManager,enabled,Scheduled Tasks,System-wide,Provides support for the switching of mobility enabled VPN connections if their underlying interface goes down.,Microsoft Corporation,C:\Windows\system32\rasmbmgr.dll,10.0.19041.1,C:\Windows\system32\rasmbmgr.dll
07/12/2019 09:08:41,Task Scheduler,\Microsoft\Windows\RecoveryEnvironment\VerifyWinRE,enabled,Scheduled Tasks,System-wide,Microsoft Windows Recovery Agent Task Handler,Microsoft Corporation,C:\Windows\System32\ReAgentTask.dll,10.0.19041.1,C:\Windows\System32\ReAgentTask.dll VerifyWinRE
07/12/2019 09:09:45,Task Scheduler,\Microsoft\Windows\Registry\RegIdleBackup,enabled,Scheduled Tasks,System-wide,RegIdle Backup Task,Microsoft Corporation,C:\Windows\System32\regidle.dll,10.0.19041.1,C:\Windows\System32\regidle.dll
25/07/2026 02:03:13,Task Scheduler,\Microsoft\Windows\RemoteAssistance\RemoteAssistanceTask,enabled,Scheduled Tasks,System-wide,Checks group policy for changes relevant to Remote Assistance,Microsoft Corporation,C:\Windows\system32\RAServer.exe,10.0.19041.3636,C:\Windows\system32\RAServer.exe /offerraupdate
25/07/2026 02:01:26,Task Scheduler,\Microsoft\Windows\SettingSync\BackgroundUploadTask,enabled,Scheduled Tasks,System-wide,Setting Synchronization Core,Microsoft Corporation,C:\Windows\system32\SettingSyncCore.dll,10.0.19041.5794,C:\Windows\system32\SettingSyncCore.dll
25/07/2026 02:01:26,Task Scheduler,\Microsoft\Windows\SettingSync\NetworkStateChangeTask,enabled,Scheduled Tasks,System-wide,Setting Synchronization Core,Microsoft Corporation,C:\Windows\system32\SettingSyncCore.dll,10.0.19041.5794,C:\Windows\system32\SettingSyncCore.dll
25/07/2026 02:01:14,Task Scheduler,\Microsoft\Windows\SharedPC\Account Cleanup,disabled,Scheduled Tasks,System-wide,SharedPC.AccountManager,Microsoft Corporation,C:\Windows\System32\Windows.SharedPC.AccountManager.dll,10.0.19041.4355,"%windir%\System32\rundll32.exe %windir%\System32\Windows.SharedPC.AccountManager.dll,StartMaintenance"
25/07/2026 02:01:26,Task Scheduler,\Microsoft\Windows\Shell\CreateObjectTask,enabled,Scheduled Tasks,System-wide,Windows Shell Common Dll,Microsoft Corporation,C:\Windows\system32\shell32.dll,10.0.19041.6456,C:\Windows\system32\shell32.dll
25/07/2026 02:00:27,Task Scheduler,\Microsoft\Windows\Shell\FamilySafetyMonitor,enabled,Scheduled Tasks,System-wide,Initializes Family Safety monitoring and enforcement.,Microsoft Corporation,C:\Windows\System32\wpcmon.exe,10.0.19041.6033,C:\Windows\System32\wpcmon.exe
25/07/2026 02:00:26,Task Scheduler,\Microsoft\Windows\Shell\FamilySafetyRefreshTask,enabled,Scheduled Tasks,System-wide,Family Safety Refresh Task,Microsoft Corporation,C:\Windows\System32\WpcRefreshTask.dll,10.0.19041.6033,C:\Windows\System32\WpcRefreshTask.dll $(Arg0)
25/07/2026 02:01:43,Task Scheduler,\Microsoft\Windows\Shell\IndexerAutomaticMaintenance,enabled,Scheduled Tasks,System-wide,Indexing Options,Microsoft Corporation,C:\Windows\System32\srchadmin.dll,7.0.19041.5794,C:\Windows\System32\srchadmin.dll
25/07/2026 02:00:28,Task Scheduler,\Microsoft\Windows\Shell\ThemesSyncedImageDownload,enabled,Scheduled Tasks,System-wide,ThemesSyncedImageDownload Task,Microsoft Corporation,C:\Windows\System32\Themes.SsfDownload.ScheduledTask.dll,10.0.19041.5794,C:\Windows\System32\Themes.SsfDownload.ScheduledTask.dll
25/07/2026 02:01:31,Task Scheduler,\Microsoft\Windows\Shell\UpdateUserPictureTask,enabled,Scheduled Tasks,System-wide,WINDOWS.UI.IMMERSIVE,Microsoft Corporation,C:\Windows\System32\Windows.UI.Immersive.dll,10.0.19041.5848,C:\Windows\System32\Windows.UI.Immersive.dll
25/07/2026 02:01:27,Task Scheduler,\Microsoft\Windows\SoftwareProtectionPlatform\SvcRestartTask,enabled,Scheduled Tasks,System-wide,Software Protection Platform Client Extension Dll,Microsoft Corporation,C:\Windows\System32\sppcext.dll,10.0.19041.5915,C:\Windows\System32\sppcext.dll timer
25/07/2026 02:01:27,Task Scheduler,\Microsoft\Windows\SoftwareProtectionPlatform\SvcRestartTaskLogon,enabled,Scheduled Tasks,System-wide,Software Protection Platform Client Extension Dll,Microsoft Corporation,C:\Windows\System32\sppcext.dll,10.0.19041.5915,C:\Windows\System32\sppcext.dll logon
25/07/2026 02:01:27,Task Scheduler,\Microsoft\Windows\SoftwareProtectionPlatform\SvcRestartTaskNetwork,enabled,Scheduled Tasks,System-wide,Software Protection Platform Client Extension Dll,Microsoft Corporation,C:\Windows\System32\sppcext.dll,10.0.19041.5915,C:\Windows\System32\sppcext.dll network
25/07/2026 02:02:32,Task Scheduler,\Microsoft\Windows\SpacePort\SpaceAgentTask,enabled,Scheduled Tasks,System-wide,Storage Spaces Settings,Microsoft Corporation,C:\Windows\system32\SpaceAgent.exe,10.0.19041.5794,C:\Windows\system32\SpaceAgent.exe
25/07/2026 02:02:14,Task Scheduler,\Microsoft\Windows\SpacePort\SpaceManagerTask,enabled,Scheduled Tasks,System-wide,"$(@%SystemRoot%\system32\spaceman.exe,-3)",Microsoft Corporation,C:\Windows\system32\spaceman.exe,10.0.19041.5794,C:\Windows\system32\spaceman.exe /Work
25/07/2026 02:01:10,Task Scheduler,\Microsoft\Windows\Speech\SpeechModelDownloadTask,enabled,Scheduled Tasks,System-wide,Speech Model Download Executable,Microsoft Corporation,C:\Windows\system32\speech_onecore\common\SpeechModelDownload.exe,10.0.19041.6456,C:\Windows\system32\speech_onecore\common\SpeechModelDownload.exe
25/07/2026 02:01:05,Task Scheduler,\Microsoft\Windows\StateRepository\MaintenanceTasks,enabled,Scheduled Tasks,System-wide,"$(@%SystemRoot%\system32\Windows.StateRepositoryClient.dll,-602)",Microsoft Corporation,C:\Windows\system32\Windows.StateRepositoryClient.dll,10.0.19041.6456,"%windir%\system32\rundll32.exe %windir%\system32\Windows.StateRepositoryClient.dll,StateRepositoryDoMaintenanceTasks"
25/07/2026 02:02:28,Task Scheduler,\Microsoft\Windows\Storage Tiers Management\Storage Tiers Management Initialization,enabled,Scheduled Tasks,System-wide,Storage Tiers Management,Microsoft Corporation,C:\Windows\System32\TieringEngineService.exe,10.0.19041.3636,C:\Windows\System32\TieringEngineService.exe
25/07/2026 02:02:16,Task Scheduler,\Microsoft\Windows\Storage Tiers Management\Storage Tiers Optimization,disabled,Scheduled Tasks,System-wide,Optimizes the placement of data in storage tiers on all tiered storage spaces in the system.,Microsoft Corp.,C:\Windows\system32\defrag.exe,10.0.19041.3636,C:\Windows\system32\defrag.exe -c -h -g -# -m 8 -i 13500
25/07/2026 02:00:13,Task Scheduler,\Microsoft\Windows\Subscription\EnableLicenseAcquisition,enabled,Scheduled Tasks,System-wide,Enable susbscription license acquisition,Microsoft Corporation,C:\Windows\system32\ClipRenew.exe,10.0.19041.5794,C:\Windows\system32\ClipRenew.exe -e
25/07/2026 02:00:13,Task Scheduler,\Microsoft\Windows\Subscription\LicenseAcquisition,disabled,Scheduled Tasks,System-wide,Susbscription license acquisition,Microsoft Corporation,C:\Windows\system32\ClipRenew.exe,10.0.19041.5794,C:\Windows\system32\ClipRenew.exe
25/07/2026 02:02:32,Task Scheduler,\Microsoft\Windows\Sysmain\HybridDriveCachePrepopulate,disabled,Scheduled Tasks,System-wide,SysMain Service Host,Microsoft Corporation,C:\Windows\system32\sysmain.dll,10.0.19041.5794,C:\Windows\system32\sysmain.dll
25/07/2026 02:02:32,Task Scheduler,\Microsoft\Windows\Sysmain\HybridDriveCacheRebalance,disabled,Scheduled Tasks,System-wide,SysMain Service Host,Microsoft Corporation,C:\Windows\system32\sysmain.dll,10.0.19041.5794,C:\Windows\system32\sysmain.dll
25/07/2026 02:02:32,Task Scheduler,\Microsoft\Windows\Sysmain\ResPriStaticDbSync,enabled,Scheduled Tasks,System-wide,SysMain Service Host,Microsoft Corporation,C:\Windows\system32\sysmain.dll,10.0.19041.5794,C:\Windows\system32\sysmain.dll
25/07/2026 02:02:32,Task Scheduler,\Microsoft\Windows\Sysmain\WsSwapAssessmentTask,enabled,Scheduled Tasks,System-wide,Working set swap assessment maintenance task,Microsoft Corporation,C:\Windows\system32\sysmain.dll,10.0.19041.5794,"%windir%\system32\rundll32.exe sysmain.dll,PfSvWsSwapAssessmentTask"
25/07/2026 02:02:32,Task Scheduler,\Microsoft\Windows\SystemRestore\SR,enabled,Scheduled Tasks,System-wide,This task creates regular system protection points.,Microsoft Corporation,C:\Windows\system32\srtasks.exe,10.0.19041.3636,C:\Windows\system32\srtasks.exe ExecuteScheduledSPPCreation
07/12/2019 09:09:45,Task Scheduler,\Microsoft\Windows\Task Manager\Interactive,enabled,Scheduled Tasks,System-wide,Performance Monitor,Microsoft Corporation,C:\Windows\system32\wdc.dll,10.0.19041.1,C:\Windows\system32\wdc.dll $(Arg0)
25/07/2026 02:01:42,Task Scheduler,\Microsoft\Windows\TextServicesFramework\MsCtfMonitor,enabled,Scheduled Tasks,System-wide,MsCtfMonitor DLL,Microsoft Corporation,C:\Windows\system32\MsCtfMonitor.dll,10.0.19041.5794,C:\Windows\system32\MsCtfMonitor.dll
07/12/2019 09:08:13,Task Scheduler,\Microsoft\Windows\Time Synchronization\ForceSynchronizeTime,enabled,Scheduled Tasks,System-wide,Time Synchronization Task,Microsoft Corporation,C:\Windows\system32\TimeSyncTask.dll,10.0.19041.1,C:\Windows\system32\TimeSyncTask.dll TimeSyncTask
07/12/2019 09:09:34,Task Scheduler,\Microsoft\Windows\Time Synchronization\SynchronizeTime,enabled,Scheduled Tasks,System-wide,"Maintains date and time synchronization on all clients and servers in the network. If this service is stopped, date and time synchronization will be unavailable. If this service is disabled, any services that explicitly depend on it will fail to start.",Microsoft Corporation,C:\Windows\system32\sc.exe,10.0.19041.1,C:\Windows\system32\sc.exe start w32time task_started
07/12/2019 09:09:00,Task Scheduler,\Microsoft\Windows\Time Zone\SynchronizeTimeZone,enabled,Scheduled Tasks,System-wide,"Updates timezone information. If this task is stopped, local time may not be accurate for some time zones.",Microsoft Corporation,C:\Windows\system32\tzsync.exe,10.0.19041.1,C:\Windows\system32\tzsync.exe
25/07/2026 02:00:28,Task Scheduler,\Microsoft\Windows\TPM\Tpm-HASCertRetr,enabled,Scheduled Tasks,System-wide,TPM Maintenance Tasks,Microsoft Corporation,C:\Windows\system32\TpmTasks.dll,10.0.19041.6456,C:\Windows\system32\TpmTasks.dll HASCertRetr
25/07/2026 02:00:28,Task Scheduler,\Microsoft\Windows\TPM\Tpm-Maintenance,enabled,Scheduled Tasks,System-wide,TPM Maintenance Tasks,Microsoft Corporation,C:\Windows\system32\TpmTasks.dll,10.0.19041.6456,C:\Windows\system32\TpmTasks.dll TpmTasks
25/07/2026 02:02:30,Task Scheduler,\Microsoft\Windows\UNP\RunUpdateNotificationMgr,disabled,Scheduled Tasks,System-wide,Update Notification Pipeline Manager,Microsoft Corporation,C:\Windows\System32\UNP\UpdateNotificationMgr.exe,10.0.19041.4355,C:\Windows\System32\UNP\UpdateNotificationMgr.exe
25/07/2026 02:01:10,Task Scheduler,\Microsoft\Windows\UpdateOrchestrator\MusUx_LogonReboot,enabled,Scheduled Tasks,System-wide,MusNotificationBroker,Microsoft Corporation,C:\Windows\system32\MusNotification.exe,10.0.19041.6033,C:\Windows\system32\MusNotification.exe LogonRebootDialog
25/07/2026 02:01:10,Task Scheduler,\Microsoft\Windows\UpdateOrchestrator\MusUx_LogonUpdateResults,enabled,Scheduled Tasks,System-wide,MusNotificationBroker,Microsoft Corporation,C:\Windows\system32\MusNotification.exe,10.0.19041.6033,C:\Windows\system32\MusNotification.exe LogonUpdateResults
25/07/2026 02:01:10,Task Scheduler,\Microsoft\Windows\UpdateOrchestrator\Reboot_AC,disabled,Scheduled Tasks,System-wide,MusNotificationBroker,Microsoft Corporation,C:\Windows\system32\MusNotification.exe,10.0.19041.6033,C:\Windows\system32\MusNotification.exe /RunOnAC Reboot
25/07/2026 02:01:10,Task Scheduler,\Microsoft\Windows\UpdateOrchestrator\Reboot_Battery,disabled,Scheduled Tasks,System-wide,MusNotificationBroker,Microsoft Corporation,C:\Windows\system32\MusNotification.exe,10.0.19041.6033,C:\Windows\system32\MusNotification.exe /RunOnBattery Reboot
25/07/2026 02:01:10,Task Scheduler,\Microsoft\Windows\UpdateOrchestrator\Report policies,enabled,Scheduled Tasks,System-wide,UsoClient,Microsoft Corporation,C:\Windows\system32\usoclient.exe,10.0.19041.5794,C:\Windows\system32\usoclient.exe ReportPolicies
25/07/2026 02:01:10,Task Scheduler,\Microsoft\Windows\UpdateOrchestrator\Schedule Maintenance Work,disabled,Scheduled Tasks,System-wide,UsoClient,Microsoft Corporation,C:\Windows\system32\usoclient.exe,10.0.19041.5794,C:\Windows\system32\usoclient.exe StartMaintenanceWork
25/07/2026 02:01:10,Task Scheduler,\Microsoft\Windows\UpdateOrchestrator\Schedule Scan,enabled,Scheduled Tasks,System-wide,UsoClient,Microsoft Corporation,C:\Windows\system32\usoclient.exe,10.0.19041.5794,C:\Windows\system32\usoclient.exe StartScan
25/07/2026 02:01:10,Task Scheduler,\Microsoft\Windows\UpdateOrchestrator\Schedule Scan Static Task,enabled,Scheduled Tasks,System-wide,This task performs a scheduled Windows Update scan.,Microsoft Corporation,C:\Windows\system32\usoclient.exe,10.0.19041.5794,C:\Windows\system32\usoclient.exe StartScan
25/07/2026 02:01:10,Task Scheduler,\Microsoft\Windows\UpdateOrchestrator\Schedule Wake To Work,disabled,Scheduled Tasks,System-wide,UsoClient,Microsoft Corporation,C:\Windows\system32\usoclient.exe,10.0.19041.5794,C:\Windows\system32\usoclient.exe StartWork
25/07/2026 02:01:10,Task Scheduler,\Microsoft\Windows\UpdateOrchestrator\Schedule Work,disabled,Scheduled Tasks,System-wide,UsoClient,Microsoft Corporation,C:\Windows\system32\usoclient.exe,10.0.19041.5794,C:\Windows\system32\usoclient.exe StartWork
25/07/2026 02:01:10,Task Scheduler,\Microsoft\Windows\UpdateOrchestrator\Start Oobe Expedite Work,enabled,Scheduled Tasks,System-wide,This task performs a scheduled Windows Update scan.,Microsoft Corporation,C:\Windows\system32\usoclient.exe,10.0.19041.5794,C:\Windows\system32\usoclient.exe StartWork
25/07/2026 02:01:10,Task Scheduler,\Microsoft\Windows\UpdateOrchestrator\StartOobeAppsScan_LicenseAccepted,enabled,Scheduled Tasks,System-wide,This task performs a scheduled Windows Update scan.,Microsoft Corporation,C:\Windows\system32\usoclient.exe,10.0.19041.5794,C:\Windows\system32\usoclient.exe StartOobeAppsScan
25/07/2026 02:01:10,Task Scheduler,\Microsoft\Windows\UpdateOrchestrator\StartOobeAppsScanAfterUpdate,enabled,Scheduled Tasks,System-wide,This task performs a scheduled Windows Update scan.,Microsoft Corporation,C:\Windows\system32\usoclient.exe,10.0.19041.5794,C:\Windows\system32\usoclient.exe StartOobeAppsScanAfterUpdate
25/07/2026 02:01:10,Task Scheduler,\Microsoft\Windows\UpdateOrchestrator\UpdateModelTask,enabled,Scheduled Tasks,System-wide,This task updates ML Models.,Microsoft Corporation,C:\Windows\system32\usoclient.exe,10.0.19041.5794,C:\Windows\system32\usoclient.exe StartModelUpdates
25/07/2026 02:01:10,Task Scheduler,\Microsoft\Windows\UpdateOrchestrator\USO_UxBroker,enabled,Scheduled Tasks,System-wide,This task triggers a system reboot following update installation.,Microsoft Corporation,C:\Windows\system32\MusNotification.exe,10.0.19041.6033,C:\Windows\system32\MusNotification.exe
07/12/2019 09:09:34,Task Scheduler,\Microsoft\Windows\UPnP\UPnPHostConfig,enabled,Scheduled Tasks,System-wide,Set UPnPHost service to Auto-Start,Microsoft Corporation,C:\Windows\system32\sc.exe,10.0.19041.1,C:\Windows\system32\sc.exe config upnphost start= auto
25/07/2026 02:00:22,Task Scheduler,\Microsoft\Windows\USB\Usb-Notifications,enabled,Scheduled Tasks,System-wide,UsbTask,Microsoft Corporation,C:\Windows\System32\UsbTask.dll,10.0.19041.3636,C:\Windows\System32\UsbTask.dll
25/07/2026 02:00:30,Task Scheduler,\Microsoft\Windows\WCM\WiFiTask,enabled,Scheduled Tasks,System-wide,Background task for performing per user and web interactions,Microsoft Corporation,C:\Windows\System32\WiFiTask.exe,10.0.19041.3636,C:\Windows\System32\WiFiTask.exe
07/12/2019 09:08:52,Task Scheduler,\Microsoft\Windows\WDI\ResolutionHost,enabled,Scheduled Tasks,System-wide,Windows Diagnostic Infrastructure,Microsoft Corporation,C:\Windows\System32\wdi.dll,10.0.19041.1,C:\Windows\System32\wdi.dll
25/07/2026 01:50:37,Task Scheduler,\Microsoft\Windows\Windows Defender\Windows Defender Cache Maintenance,enabled,Scheduled Tasks,System-wide,Periodic maintenance task.,Microsoft Corporation,C:\ProgramData\Microsoft\Windows Defender\platform\4.18.26060.3008-0\MpCmdRun.exe,4.18.26060.3008,C:\ProgramData\Microsoft\Windows Defender\platform\4.18.26060.3008-0\MpCmdRun.exe -IdleTask -TaskName WdCacheMaintenance
25/07/2026 01:50:37,Task Scheduler,\Microsoft\Windows\Windows Defender\Windows Defender Cleanup,enabled,Scheduled Tasks,System-wide,Periodic cleanup task.,Microsoft Corporation,C:\ProgramData\Microsoft\Windows Defender\platform\4.18.26060.3008-0\MpCmdRun.exe,4.18.26060.3008,C:\ProgramData\Microsoft\Windows Defender\platform\4.18.26060.3008-0\MpCmdRun.exe -IdleTask -TaskName WdCleanup
25/07/2026 01:50:37,Task Scheduler,\Microsoft\Windows\Windows Defender\Windows Defender Scheduled Scan,enabled,Scheduled Tasks,System-wide,Periodic scan task.,Microsoft Corporation,C:\ProgramData\Microsoft\Windows Defender\platform\4.18.26060.3008-0\MpCmdRun.exe,4.18.26060.3008,C:\ProgramData\Microsoft\Windows Defender\platform\4.18.26060.3008-0\MpCmdRun.exe Scan -ScheduleJob -ScanTrigger 55 -IdleScheduledJob
25/07/2026 01:50:37,Task Scheduler,\Microsoft\Windows\Windows Defender\Windows Defender Verification,enabled,Scheduled Tasks,System-wide,Periodic verification task.,Microsoft Corporation,C:\ProgramData\Microsoft\Windows Defender\platform\4.18.26060.3008-0\MpCmdRun.exe,4.18.26060.3008,C:\ProgramData\Microsoft\Windows Defender\platform\4.18.26060.3008-0\MpCmdRun.exe -IdleTask -TaskName WdVerification
25/07/2026 02:01:22,Task Scheduler,\Microsoft\Windows\Windows Error Reporting\QueueReporting,enabled,Scheduled Tasks,System-wide,Windows Error Reporting task to process queued reports.,Microsoft Corporation,C:\Windows\system32\wermgr.exe,10.0.19041.5794,C:\Windows\system32\wermgr.exe -upload
25/07/2026 02:01:05,Task Scheduler,\Microsoft\Windows\Windows Filtering Platform\BfeOnServiceStartTypeChange,enabled,Scheduled Tasks,System-wide,This task adjusts the start type for firewall-triggered services when the start type of the Base Filtering Engine (BFE) is disabled.,Microsoft Corporation,C:\Windows\system32\bfe.dll,10.0.19041.6328,"%windir%\system32\rundll32.exe bfe.dll,BfeOnServiceStartTypeChange"
06/12/2019 21:15:00,Task Scheduler,\Microsoft\Windows\Windows Media Sharing\UpdateLibrary,enabled,Scheduled Tasks,System-wide,This task updates the cached list of folders and the security permissions on any new files in a user’s shared media library.,Microsoft Corporation,C:\Program Files\Windows Media Player\wmpnscfg.exe,12.0.19041.1,C:\Program Files\Windows Media Player\wmpnscfg.exe
25/07/2026 02:01:00,Task Scheduler,\Microsoft\Windows\WindowsColorSystem\Calibration Loader,enabled,Scheduled Tasks,System-wide,Microsoft Color Matching System DLL,Microsoft Corporation,C:\Windows\System32\mscms.dll,10.0.19041.5794,C:\Windows\System32\mscms.dll
25/07/2026 02:00:41,Task Scheduler,\Microsoft\Windows\WindowsUpdate\Refresh Group Policy Cache,enabled,Scheduled Tasks,System-wide,Update Policy Reader,Microsoft Corporation,C:\Windows\System32\UpdatePolicy.dll,10.0.19041.6093,C:\Windows\System32\UpdatePolicy.dll
06/06/2025 20:56:58,Task Scheduler,\Microsoft\Windows\WindowsUpdate\RUXIM\PLUGScheduler,enabled,Scheduled Tasks,System-wide,Performs periodic Windows Update maintenance tasks.,Microsoft Corporation,C:\Program Files\RUXIM\PLUGscheduler.exe,10.0.19041.6029,C:\Program Files\RUXIM\PLUGscheduler.exe
07/12/2019 09:09:34,Task Scheduler,\Microsoft\Windows\WindowsUpdate\Scheduled Start,enabled,Scheduled Tasks,System-wide,This task is used to start the Windows Update service when needed to perform scheduled operations such as scans.,Microsoft Corporation,C:\Windows\system32\sc.exe,10.0.19041.1,C:\Windows\system32\sc.exe start wuauserv
25/07/2026 02:01:31,Task Scheduler,\Microsoft\Windows\Wininet\CacheTask,enabled,Scheduled Tasks,System-wide,Internet Extensions for Win32,Microsoft Corporation,C:\Windows\system32\wininet.dll,11.0.19041.5794,C:\Windows\system32\wininet.dll
25/07/2026 02:00:31,Task Scheduler,\Microsoft\Windows\WlanSvc\CDSSync,enabled,Scheduled Tasks,System-wide,Windows WiFi Sync Provider DLL,Microsoft Corporation,C:\Windows\System32\WiFiCloudStore.dll,10.0.19041.5794,C:\Windows\System32\WiFiCloudStore.dll $(Arg0)
07/12/2019 09:53:51,Task Scheduler,\Microsoft\Windows\WOF\WIM-Hash-Management,enabled,Scheduled Tasks,System-wide,WIM Boot Tasks,Microsoft Corporation,C:\Windows\system32\WofTasks.dll,10.0.19041.1,C:\Windows\system32\WofTasks.dll WimHashManagement
07/12/2019 09:53:51,Task Scheduler,\Microsoft\Windows\WOF\WIM-Hash-Validation,disabled,Scheduled Tasks,System-wide,WIM Boot Tasks,Microsoft Corporation,C:\Windows\system32\WofTasks.dll,10.0.19041.1,C:\Windows\system32\WofTasks.dll WimHashValidation
25/07/2026 02:02:29,Task Scheduler,\Microsoft\Windows\Work Folders\Work Folders Logon Synchronization,enabled,Scheduled Tasks,System-wide,Microsoft (C) Work Folders Shell Extension,Microsoft Corporation,C:\Windows\System32\WorkFoldersShell.dll,10.0.19041.4355,C:\Windows\System32\WorkFoldersShell.dll Logon
25/07/2026 02:02:29,Task Scheduler,\Microsoft\Windows\Work Folders\Work Folders Maintenance Work,enabled,Scheduled Tasks,System-wide,Microsoft (C) Work Folders Shell Extension,Microsoft Corporation,C:\Windows\System32\WorkFoldersShell.dll,10.0.19041.4355,C:\Windows\System32\WorkFoldersShell.dll
25/07/2026 02:02:32,Task Scheduler,\Microsoft\Windows\Workplace Join\Automatic-Device-Join,enabled,Scheduled Tasks,System-wide,Register this computer if the computer is already joined to an Active Directory domain.,Microsoft Corporation,C:\Windows\System32\dsregcmd.exe,10.0.19041.3636,C:\Windows\System32\dsregcmd.exe $(Arg0) $(Arg1) $(Arg2)
25/07/2026 02:00:29,Task Scheduler,\Microsoft\Windows\Workplace Join\Device-Sync,disabled,Scheduled Tasks,System-wide,DSREG task handler,Microsoft Corporation,C:\Windows\System32\dsregtask.dll,10.0.19041.5794,C:\Windows\System32\dsregtask.dll DeviceUpdate
25/07/2026 02:02:32,Task Scheduler,\Microsoft\Windows\Workplace Join\Recovery-Check,disabled,Scheduled Tasks,System-wide,Performs recovery check.,Microsoft Corporation,C:\Windows\System32\dsregcmd.exe,10.0.19041.3636,C:\Windows\System32\dsregcmd.exe /checkrecovery
25/07/2026 02:00:30,Task Scheduler,\Microsoft\Windows\WwanSvc\NotificationTask,enabled,Scheduled Tasks,System-wide,Background task for performing per user and web interactions,Microsoft Corporation,C:\Windows\System32\WiFiTask.exe,10.0.19041.3636,C:\Windows\System32\WiFiTask.exe wwan
25/07/2026 02:01:09,Task Scheduler,\Microsoft\Windows\WwanSvc\OobeDiscovery,enabled,Scheduled Tasks,System-wide,Windows MB Media Manager DLL,Microsoft Corporation,C:\Windows\System32\MBMediaManager.dll,10.0.19041.5794,C:\Windows\System32\MBMediaManager.dll
25/07/2026 02:00:22,Task Scheduler,\Microsoft\XblGameSave\XblGameSaveTask,enabled,Scheduled Tasks,System-wide,XblGameSave Standby Task,Microsoft Corporation,C:\Windows\System32\XblGameSaveTask.exe,10.0.19041.6456,C:\Windows\System32\XblGameSaveTask.exe standby
24/07/2026 23:04:35,Task Scheduler,\MicrosoftEdgeUpdateTaskMachineCore,enabled,Scheduled Tasks,System-wide,"Keeps your Microsoft software up to date. If this task is disabled or stopped, your Microsoft software will not be kept up to date, meaning security vulnerabilities that may arise cannot be fixed and features may not work. This task uninstalls itself when there is no Microsoft software using it.",Microsoft Corporation,C:\Program Files (x86)\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe,1.3.251.5,C:\Program Files (x86)\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe /c
